Employee ID,FullName,Gender,Age,HireDate,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,AnnualSalary,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
E02839,Everett Le,Male,55,3/3/2007,Medical,Single,Sales,Sales Executive,Travel_Rarely,100051,9,2,3,64,2,3,4,1,No,16,4,9,3,3,9,8,4,7,Yes,3
E02840,Mia Vang,Female,38,4/19/2014,Life Sciences,Married,Development,Developer,Travel_Frequently,256509,1,4,3,78,2,4,2,1,No,22,4,22,3,2,22,3,11,11,No,4
E02841,Zoey Mendoza,Female,30,2/16/2020,Marketing,Single,Sales,Sales Executive,Travel_Rarely,76904,21,4,3,71,3,2,4,0,Yes,22,4,11,2,1,10,7,1,0,No,3
E02842,Parker Desai,Male,43,11/8/2018,Medical,Divorced,Sales,Sales Executive,Travel_Rarely,87914,4,2,3,63,2,2,2,1,Yes,12,2,11,4,2,11,8,2,7,No,3
E02843,Alexander Liang,Male,40,3/5/2010,Medical,Married,Development,Developer,Travel_Frequently,235994,1,3,3,40,2,3,1,2,Yes,13,3,21,5,2,10,9,9,5,No,3
E02844,Adam Jordan,Male,55,3/12/2015,Medical,Single,Sales,Sales Executive,Travel_Rarely,79620,6,4,2,87,3,2,3,1,No,16,1,12,0,3,11,8,5,7,No,2
E02845,Leah Stewart,Female,36,6/4/2010,Other,Married,Sales,Sales Executive,Travel_Rarely,62450,3,2,1,33,3,2,3,0,No,21,1,4,2,2,3,2,0,2,No,3
E02846,Robert Santos,Male,47,12/29/2000,Medical,Married,Sales,Sales Executive,Non-Travel,134612,4,3,2,43,3,2,3,1,No,15,2,5,3,4,5,4,0,4,No,4
E02847,Addison Ma,Female,59,5/21/2008,Medical,Single,Sales,Sales Executive,Travel_Rarely,46151,10,4,4,37,3,4,3,0,No,13,3,38,1,2,37,10,1,8,No,3
E02848,Clara Collins,Female,40,3/3/2008,Medical,Married,Development,Developer,Non-Travel,63889,23,3,2,67,3,2,2,4,No,12,3,17,3,4,3,2,1,2,No,3
E02849,Stella Castro,Female,53,4/17/2009,Human Resources,Divorced,Human Resources,Human Resources,Travel_Rarely,75060,6,4,3,63,3,1,1,4,Yes,22,4,7,3,3,3,2,0,2,Yes,4
E02850,Lucy Chin,Female,50,4/22/2011,Life Sciences,Single,Development,Developer,Travel_Rarely,175033,1,1,4,71,3,1,1,1,No,13,4,1,2,3,1,0,0,0,No,3
E02851,Piper Evans,Female,52,1/28/2014,Other,Single,Development,Developer,Travel_Rarely,89379,6,4,1,41,3,2,3,1,No,14,3,16,3,3,16,13,2,10,No,3
E02852,Cora Coleman,Female,40,4/9/2011,Life Sciences,Divorced,Development,Business Analyst,Non-Travel,98594,2,2,3,100,2,2,4,5,No,14,4,17,2,4,1,0,0,0,No,3
E02853,Cora Holmes,Female,39,10/5/2021,Life Sciences,Married,Development,Business Analyst,Travel_Frequently,224435,1,3,1,73,3,5,2,3,Yes,19,1,28,1,2,8,3,0,7,No,3
E02854,Leo Figueroa,Male,31,1/21/2015,Marketing,Single,Sales,Sales Executive,Travel_Rarely,63644,5,3,3,46,2,2,3,1,Yes,11,4,6,1,3,6,4,0,3,Yes,3
E02855,Allison Wang,Female,30,12/16/2018,Medical,Married,Development,Business Analyst,Travel_Rarely,121234,7,1,4,64,2,1,4,1,No,11,3,2,2,3,2,2,2,1,No,3
E02856,Levi Cruz,Male,47,9/22/2007,Medical,Single,Development,Developer,Travel_Rarely,83793,15,3,2,59,3,1,4,1,No,15,3,1,5,3,0,0,0,0,No,3
E02857,Iris Phillips,Female,46,11/28/2019,Life Sciences,Single,Development,Developer,Travel_Frequently,99586,7,3,1,66,1,2,3,1,Yes,24,4,9,3,3,9,7,0,6,Yes,4
E02858,Madelyn Chavez,Female,43,9/11/2006,Human Resources,Single,Human Resources,Manager,Non-Travel,59514,26,3,4,30,4,4,4,2,Yes,12,3,23,3,3,5,3,4,4,No,3
E02859,Caroline Smith,Female,28,4/27/2020,Life Sciences,Married,Development,Business Analyst,Travel_Rarely,106043,18,1,2,52,3,1,3,0,No,12,3,6,2,3,5,3,1,2,No,3
E02860,Grayson Lai,Male,47,9/12/2005,Life Sciences,Divorced,Development,Business Analyst,Travel_Rarely,78985,6,4,3,45,2,2,2,6,No,15,3,12,3,3,1,0,0,0,No,3
E02861,Anna Guerrero,Female,43,11/24/2012,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,226122,3,3,3,87,3,3,4,2,No,12,1,12,3,3,5,3,1,3,No,3
E02862,Paisley Bell,Female,42,1/10/2012,Medical,Single,Development,Business Analyst,Travel_Rarely,110720,5,3,3,45,2,3,1,2,No,12,4,14,6,3,11,10,5,8,No,3
E02863,Jose Park,Male,45,10/11/2009,Life Sciences,Divorced,Development,Developer,Travel_Rarely,152519,3,2,1,39,3,1,4,5,No,22,1,7,2,3,1,0,0,0,No,4
E02864,Eliza Parker,Female,37,3/24/2010,Life Sciences,Married,Sales,Manager,Travel_Frequently,80015,26,2,3,92,3,4,4,1,Yes,12,4,25,3,4,25,12,4,12,No,3
E02865,Harper Castillo,Female,46,9/2/2020,Marketing,Married,Sales,Sales Executive,Non-Travel,192286,22,2,3,95,3,2,2,0,No,13,1,8,2,4,7,7,0,7,No,3
E02866,Melody Yoon,Female,49,10/15/2014,Life Sciences,Single,Development,Developer,Travel_Rarely,40352,6,3,1,51,3,5,3,7,No,13,3,23,5,3,20,18,15,15,No,3
E02867,Avery Smith,Female,53,6/27/2008,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,147813,6,4,2,76,1,2,3,4,Yes,18,2,12,3,2,7,7,7,7,Yes,2
E02868,Madeline Vu,Female,61,6/5/2010,Other,Married,Development,Developer,Travel_Rarely,96404,6,3,3,46,2,1,2,1,No,19,3,5,3,2,5,4,4,3,No,3
E02869,Aubrey Cheng,Female,46,6/17/2001,Medical,Married,Development,Developer,Travel_Rarely,64882,23,4,4,94,3,3,4,1,No,12,4,40,3,2,40,10,15,6,Yes,3
E02870,Clara Henderson,Female,58,10/23/2016,Marketing,Single,Sales,Sales Representative,Travel_Rarely,203739,22,1,4,50,3,1,3,1,Yes,19,4,0,2,2,0,0,0,0,Yes,3
E02871,Jace Henderson,Male,34,3/16/2022,Technical Degree,Married,Development,Developer,Travel_Rarely,197849,2,1,3,100,3,1,4,0,No,14,3,3,2,3,2,1,2,1,No,3
E02872,Caroline Martin,Female,54,10/15/2000,Medical,Married,Development,Developer,Travel_Rarely,60116,20,4,3,96,3,2,1,1,No,14,3,16,2,2,15,11,5,11,No,3
E02873,Asher Bui,Male,41,1/27/2009,Medical,Single,Development,Developer,Travel_Frequently,90881,28,3,2,72,4,1,3,4,No,12,4,18,2,3,3,2,1,2,No,3
E02874,Samantha Chau,Female,28,11/10/2021,Marketing,Single,Sales,Sales Executive,Travel_Frequently,83965,12,3,3,77,3,3,4,4,No,11,4,16,3,3,2,2,2,1,No,3
E02875,Charles Robinson,Male,62,6/30/2006,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,73500,20,3,2,71,1,2,3,3,Yes,11,3,4,2,3,2,2,2,2,Yes,2
E02876,Jonathan Nelson,Male,59,7/2/2022,Life Sciences,Divorced,Sales,Sales Executive,Travel_Rarely,175137,9,1,3,96,3,3,3,3,Yes,13,3,12,2,3,9,7,0,7,No,3
E02877,Liliana Simmons,Female,35,6/7/2012,Life Sciences,Married,Human Resources,Human Resources,Travel_Rarely,161453,25,1,3,61,3,1,3,1,No,23,4,8,3,3,8,7,5,7,No,4
E02878,Logan Ortega,Male,31,5/19/2020,Medical,Divorced,Development,Developer,Travel_Rarely,64234,6,2,2,84,3,2,2,6,No,20,4,7,0,3,3,2,0,1,No,3
E02879,Isaac Jung,Male,55,7/12/1994,Life Sciences,Single,Development,Business Analyst,Travel_Frequently,103726,8,4,1,53,1,3,4,2,No,15,4,18,2,3,4,2,0,3,Yes,4
E02880,Christopher Desai,Male,46,12/29/2000,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,114260,28,3,1,41,2,2,3,2,No,18,4,6,3,3,2,2,2,2,No,2
E02881,Levi Gonzalez,Male,36,4/27/2012,Human Resources,Married,Human Resources,Human Resources,Travel_Rarely,116168,9,3,3,48,3,2,4,0,Yes,19,4,12,2,1,11,9,4,7,No,3
E02882,Santiago f Wang,Male,27,8/9/2021,Medical,Single,Development,Technical Lead,Travel_Rarely,133267,29,3,3,83,3,1,4,5,No,13,2,9,2,2,6,5,0,3,No,3
E02883,Julia Kim,Female,50,12/4/2016,Technical Degree,Single,Development,Developer,Travel_Rarely,50038,3,5,4,32,3,2,3,3,Yes,20,2,19,2,3,3,2,2,2,No,4
E02884,Noah Allen,Male,27,1/6/2022,Life Sciences,Single,Development,Developer,Travel_Rarely,52058,18,3,1,75,3,1,3,1,No,14,3,5,4,2,5,4,0,4,No,3
E02885,Colton Adams,Male,25,11/19/2022,Technical Degree,Divorced,Development,Developer,Travel_Rarely,112646,5,3,4,84,3,1,1,5,No,14,4,8,3,3,3,2,2,2,No,3
E02886,Colton Mehta,Male,42,12/7/2014,Life Sciences,Married,Development,Developer,Travel_Rarely,53829,9,4,3,94,3,1,1,2,No,21,4,7,2,3,5,0,1,4,No,4
E02887,Caroline Gomez,Female,65,11/19/1997,Medical,Single,Development,Technical Lead,Travel_Rarely,90737,3,1,2,79,3,1,2,1,No,14,4,1,3,3,1,0,0,0,No,3
E02888,Kayden Tang,Male,57,3/11/2012,Marketing,Married,Sales,Sales Executive,Travel_Rarely,136723,1,5,3,94,3,3,2,1,No,13,1,10,3,3,10,8,0,6,No,3
E02889,Hadley Parker,Female,44,1/9/2010,Marketing,Married,Sales,Sales Representative,Travel_Rarely,129099,6,2,2,34,3,2,3,2,Yes,20,4,13,3,1,7,7,4,5,No,2
E02890,Elizabeth Estrada,Female,37,12/20/2016,Life Sciences,Divorced,Development,Developer,Travel_Rarely,59376,9,3,2,60,3,2,2,8,No,18,3,20,2,1,17,9,0,15,No,3
E02891,Sofia Yee,Female,52,12/25/2018,Marketing,Single,Sales,Sales Executive,Travel_Frequently,98060,8,3,2,43,3,3,4,1,No,14,4,9,2,3,9,8,3,7,No,2
E02892,Asher Mendoza,Male,49,2/21/2014,Technical Degree,Married,Development,Technical Lead,Non-Travel,152911,1,1,4,41,3,2,3,1,No,13,1,10,1,3,10,7,0,9,No,3
E02893,Jordan Hernandez,Male,47,12/15/2003,Medical,Married,Development,Technical Lead,Travel_Rarely,42994,9,3,2,75,2,1,2,4,Yes,20,2,9,3,2,1,0,0,0,No,4
E02894,Everleigh Tan,Female,42,3/28/2019,Marketing,Married,Sales,Sales Executive,Travel_Rarely,59853,4,4,3,67,2,3,4,7,No,11,1,15,2,2,12,11,2,11,No,3
E02895,Joshua Hall,Male,61,12/7/2011,Marketing,Married,Sales,Sales Representative,Travel_Frequently,41220,2,4,3,75,3,1,3,6,No,18,4,6,3,3,4,3,1,2,No,3
E02896,Stella Gupta,Female,33,2/18/2020,Medical,Divorced,Development,Developer,Non-Travel,97261,9,3,4,57,3,1,2,6,No,18,4,6,1,1,2,2,2,2,No,3
E02897,Levi White,Male,45,7/19/2018,Medical,Married,Development,Developer,Travel_Rarely,127363,21,3,3,42,3,1,4,1,No,11,3,5,2,1,5,2,0,2,No,3
E02898,Matthew Jackson,Male,30,10/13/2019,Life Sciences,Divorced,Development,Developer,Travel_Rarely,111274,24,2,3,83,4,3,4,3,Yes,16,2,12,2,1,5,3,1,4,No,3
E02899,Dominic Martinez,Male,53,4/17/2018,Medical,Divorced,Development,Technical Lead,Non-Travel,90554,3,3,3,79,2,1,3,1,Yes,15,4,1,2,2,1,1,0,1,No,3
E02900,Aiden Aguilar,Male,62,12/12/1997,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,100226,11,3,3,53,3,5,2,3,No,15,2,21,5,3,5,4,4,4,No,3
E02901,Victoria Hu,Female,37,4/21/2017,Life Sciences,Divorced,Development,Developer,Travel_Rarely,93348,14,3,1,56,3,1,3,4,No,12,1,13,2,3,9,8,1,8,No,3
E02902,Eloise Campos,Female,62,6/25/1993,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,78059,5,3,2,41,3,3,4,2,No,12,3,12,2,3,10,9,7,4,No,2
E02903,Emilia Alvarado,Female,63,6/29/2001,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,58480,1,4,1,59,2,2,4,4,No,22,3,12,2,4,8,3,0,7,No,4
E02904,Lydia Ahmed,Female,39,4/24/2017,Life Sciences,Single,Development,Developer,Travel_Rarely,218052,6,5,3,43,3,1,3,3,No,20,1,8,2,3,5,4,1,4,No,4
E02905,Dylan Simmons,Male,52,5/23/2002,Technical Degree,Married,Development,Technical Lead,Travel_Rarely,129231,17,3,3,51,3,1,2,0,Yes,16,4,6,3,2,5,2,1,1,No,3
E02906,Jaxson Chu,Male,54,10/10/2010,Technical Degree,Single,Sales,Sales Representative,Travel_Frequently,161878,1,1,3,100,1,1,1,0,No,21,1,1,5,4,0,0,0,0,Yes,4
E02907,Ariana Griffin,Female,32,3/4/2015,Medical,Single,Development,Technical Lead,Travel_Frequently,241722,3,2,4,30,3,1,2,4,No,12,3,13,3,2,8,7,7,2,No,3
E02908,Hudson Bailey,Male,56,3/12/2018,Medical,Divorced,Development,Developer,Non-Travel,91835,9,3,3,66,3,2,1,1,No,11,3,12,4,3,12,9,6,10,No,3
E02909,Colton Grant,Male,47,1/7/2011,Life Sciences,Divorced,Sales,Sales Executive,Travel_Rarely,93910,4,2,3,30,3,2,1,4,Yes,11,1,9,3,4,5,4,0,3,No,3
E02910,Emery Flores,Female,45,11/18/2005,Life Sciences,Divorced,Development,Developer,Travel_Rarely,86303,8,3,3,67,3,1,1,4,Yes,18,3,19,3,3,2,2,2,2,No,3
E02911,Gabriella Wong,Female,56,5/1/1995,Life Sciences,Single,Development,Developer,Travel_Rarely,122731,2,3,3,90,3,1,4,0,No,14,1,4,2,4,3,1,0,2,No,3
E02912,Ian Gonzales,Male,38,12/29/2018,Life Sciences,Single,Development,Developer,Travel_Rarely,147867,2,3,2,47,2,1,4,1,No,22,3,1,3,2,1,0,1,0,Yes,4
E02913,Jaxon Wright,Male,47,8/30/2004,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,123790,1,2,2,92,3,3,1,1,No,25,3,24,2,3,24,13,15,7,No,2
E02914,Ethan Cruz,Male,51,4/28/2000,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,77153,9,2,3,75,3,1,4,1,No,12,3,2,3,3,2,2,2,1,No,3
E02915,Adrian James,Male,52,8/15/1994,Medical,Single,Development,Developer,Travel_Rarely,73779,27,2,4,95,3,1,2,2,No,15,4,9,3,3,3,2,1,2,No,3
E02916,Isabella Mejia,Female,56,10/7/2018,Marketing,Single,Sales,Sales Representative,Travel_Rarely,231699,20,2,2,70,3,1,2,1,Yes,22,4,4,5,2,4,3,0,2,Yes,3
E02917,Christopher Miller,Male,37,5/16/2009,Medical,Married,Development,Developer,Travel_Rarely,199512,1,3,3,86,2,1,3,2,No,15,4,5,2,2,3,2,0,2,No,3
E02918,Samuel Watson,Male,29,4/9/2022,Medical,Divorced,Development,Technical Lead,Travel_Rarely,77557,13,2,4,57,4,2,1,1,No,11,3,5,3,3,4,2,1,3,No,3
E02919,Lucy Phan,Female,59,2/18/2021,Medical,Married,Development,Developer,Travel_Rarely,99760,14,3,4,72,3,1,2,1,No,13,4,8,5,3,8,7,1,6,No,3
E02920,Dominic Thao,Male,50,9/8/1996,Medical,Married,Development,Developer,Travel_Rarely,96297,4,1,4,46,3,5,3,1,No,14,2,21,2,3,20,8,9,9,No,3
E02921,Jaxon Shin,Male,48,12/27/2010,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,53593,2,1,4,45,2,2,3,1,No,17,3,10,2,2,10,9,1,9,No,3
E02922,Nevaeh Diaz,Female,44,3/3/2018,Medical,Single,Development,Developer,Travel_Rarely,167660,3,3,4,98,3,4,2,3,No,18,3,21,6,3,7,7,1,0,No,3
E02923,Isaac Jenkins,Male,29,7/18/2021,Life Sciences,Married,Development,Developer,Travel_Rarely,43084,1,4,3,65,2,5,3,0,No,14,1,34,5,3,33,18,11,9,No,3
E02924,Jace Barnes,Male,60,7/9/1996,Medical,Single,Development,Developer,Travel_Rarely,154707,9,3,4,99,3,1,2,1,No,16,4,7,2,2,7,7,0,3,No,3
E02925,Carson Liu,Male,56,3/11/2011,Life Sciences,Married,Development,Developer,Travel_Rarely,184780,23,2,2,50,2,2,3,3,Yes,13,1,8,1,3,1,0,0,1,Yes,3
E02926,Sofia Gutierrez,Female,31,10/19/2015,Medical,Divorced,Development,Technical Lead,Non-Travel,109925,7,3,4,37,4,1,4,4,No,14,4,7,3,4,5,4,2,2,No,3
E02927,Jeremiah Chang,Male,53,3/9/2015,Medical,Married,Development,Technical Lead,Non-Travel,151706,2,2,1,65,2,4,4,9,No,23,4,22,1,3,20,8,11,8,No,3
E02928,Connor Ruiz,Male,26,12/19/2022,Life Sciences,Married,Development,Developer,Travel_Rarely,102066,21,3,2,65,4,1,1,1,Yes,12,1,8,3,2,8,7,1,7,No,3
E02929,Easton Truong,Male,31,5/13/2021,Medical,Single,Development,Developer,Travel_Frequently,234203,2,3,2,37,3,2,2,5,No,11,4,10,5,3,6,2,1,2,No,3
E02930,Sebastian Vargas,Male,48,7/12/2019,Medical,Divorced,Development,Developer,Non-Travel,121884,21,2,3,36,3,2,3,2,No,16,2,11,5,3,5,3,0,2,No,3
E02931,Joseph Dang,Male,61,4/20/2014,Life Sciences,Married,Development,Technical Lead,Travel_Rarely,209680,2,4,4,88,3,2,3,9,No,14,2,14,3,3,1,0,0,0,No,3
E02932,Madison White,Female,42,7/9/2011,Technical Degree,Married,Development,Technical Lead,Travel_Rarely,240940,29,3,4,54,3,2,4,3,No,18,1,9,3,1,7,7,1,7,No,3
E02933,Valentina Nelson,Female,50,12/16/2013,Technical Degree,Married,Development,Developer,Travel_Frequently,63884,1,1,3,60,2,2,1,5,No,19,3,6,1,3,2,2,2,0,No,3
E02934,Everleigh Coleman,Female,46,3/20/2012,Life Sciences,Divorced,Development,Technical Lead,Non-Travel,74026,18,4,4,92,3,2,4,1,Yes,15,1,7,0,3,7,7,1,7,No,3
E02935,Everleigh Castillo,Female,50,11/12/2007,Medical,Divorced,Development,Developer,Travel_Frequently,67756,10,4,4,43,3,1,3,1,Yes,17,4,5,4,4,5,3,2,0,No,3
E02936,Valentina Fernandez,Female,62,1/23/2012,Medical,Married,Development,Developer,Travel_Rarely,180256,19,2,3,99,3,2,4,8,Yes,15,3,15,2,4,7,2,3,7,No,3
E02937,Serenity Richardson,Female,45,3/14/2019,Medical,Married,Development,Technical Lead,Travel_Rarely,183165,29,1,2,70,3,2,1,7,Yes,19,2,17,2,3,1,0,0,0,Yes,3
E02938,Cooper Ramirez,Male,34,2/7/2012,Marketing,Married,Sales,Sales Executive,Travel_Rarely,195194,27,3,2,35,3,3,4,1,No,22,4,10,3,2,10,4,1,9,Yes,2
E02939,Penelope Avila,Female,35,5/22/2012,Life Sciences,Divorced,Development,Technical Lead,Travel_Rarely,46569,5,3,4,60,4,1,2,1,Yes,16,1,4,2,2,4,2,2,2,No,3
E02940,David Barnes,Male,41,8/19/2006,Medical,Single,Development,Developer,Travel_Frequently,70566,18,1,2,73,3,1,4,1,No,13,1,8,2,3,8,1,1,7,No,3
E02941,Ivy Luong,Female,56,7/5/1993,Life Sciences,Married,Development,Technical Lead,Non-Travel,75435,9,5,4,63,2,2,4,9,No,14,4,5,5,1,3,2,0,2,No,3
E02942,Aurora Bailey,Female,31,5/23/2020,Medical,Married,Sales,Sales Executive,Travel_Rarely,69108,4,4,4,32,1,3,4,1,No,11,3,14,2,2,14,8,9,8,Yes,3
E02943,Valentina Valdez,Female,40,5/1/2008,Life Sciences,Single,Sales,Sales Executive,Travel_Frequently,140589,20,3,4,90,3,2,3,1,No,14,4,7,2,3,7,7,0,7,No,3
E02944,Parker Dinh,Male,51,6/28/2006,Life Sciences,Married,Data Science,Data Scientist,Travel_Rarely,206423,8,4,2,81,2,3,2,5,No,16,4,16,5,1,10,9,4,7,No,3
E02945,Eliana Hsu,Female,49,6/9/2021,Life Sciences,Single,Sales,Manager,Travel_Rarely,123738,6,3,4,75,3,3,4,3,Yes,18,3,16,3,3,1,0,0,0,No,3
E02946,Logan Parker,Male,34,1/13/2019,Marketing,Single,Sales,Sales Executive,Travel_Frequently,58120,26,4,3,52,2,2,1,5,No,15,3,9,5,2,6,3,0,1,Yes,3
E02947,Liliana Green,Female,48,5/19/2000,Technical Degree,Single,Development,Developer,Travel_Rarely,62672,1,3,3,85,3,1,3,0,No,14,4,7,1,2,6,2,1,5,Yes,3
E02948,Victoria Vazquez,Female,45,5/8/2007,Medical,Single,Sales,Sales Executive,Non-Travel,92037,6,3,4,57,2,3,4,6,No,12,4,23,2,3,19,7,12,8,No,3
E02949,Kinsley Huynh,Female,53,4/22/2009,Marketing,Married,Sales,Sales Executive,Travel_Rarely,258722,3,3,4,52,3,2,1,2,No,14,4,16,4,3,6,2,0,5,No,3
E02950,Anna Carrillo,Female,55,2/21/2003,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,64809,5,2,4,62,3,2,2,8,No,16,4,16,3,4,13,11,3,7,No,3
E02951,Isla Singh,Female,56,1/1/2022,Other,Divorced,Development,Developer,Travel_Frequently,95577,11,3,2,47,3,3,4,1,Yes,14,3,10,1,3,10,8,0,7,No,3
E02952,Emma Yu,Female,41,8/13/2005,Medical,Married,Development,Developer,Non-Travel,73059,1,4,3,90,1,2,3,0,No,12,4,6,2,3,5,4,1,4,No,3
E02953,Jonathan Dominguez,Male,55,7/14/2002,Marketing,Divorced,Sales,Sales Representative,Travel_Frequently,54641,4,4,1,41,3,1,4,4,No,17,3,13,2,3,9,8,5,8,No,2
E02954,Caleb Mehta,Male,42,5/14/2015,Medical,Married,Sales,Sales Executive,Travel_Frequently,93851,1,1,2,42,3,3,4,1,No,14,4,11,5,3,11,10,4,1,No,2
E02955,Connor Simmons,Male,30,1/17/2022,Marketing,Single,Sales,Sales Executive,Travel_Frequently,96010,1,3,3,92,3,3,3,1,No,14,1,10,3,4,10,7,0,8,No,4
E02956,Jaxon Lai,Male,44,3/8/2004,Medical,Single,Development,Developer,Travel_Rarely,73386,18,1,3,86,2,1,4,1,Yes,13,3,4,3,2,4,3,0,1,Yes,3
E02957,Madelyn Yee,Female,49,10/15/1999,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,95033,2,3,3,89,2,1,4,7,No,15,2,6,3,2,2,2,2,2,No,3
E02958,Elena Jimenez,Female,43,11/11/2011,Technical Degree,Married,Development,Developer,Travel_Rarely,185211,4,2,3,58,3,5,4,1,No,11,4,22,3,3,22,17,11,15,No,3
E02959,Sadie Ali,Female,53,4/5/2014,Medical,Married,Human Resources,Human Resources,Travel_Rarely,125099,6,2,2,52,3,1,3,8,No,17,4,7,2,2,2,2,2,2,No,2
E02960,Lucas Sandoval,Male,41,5/19/2011,Medical,Divorced,Sales,Manager,Travel_Rarely,84627,1,4,4,68,3,5,4,3,No,11,3,32,3,2,7,0,0,6,No,3
E02961,Brooks Ngo,Male,26,3/2/2020,Medical,Married,Development,Developer,Travel_Rarely,211114,14,3,3,58,3,1,4,5,Yes,13,3,8,2,1,5,4,0,4,Yes,3
E02962,Piper Oh,Female,57,1/23/1996,Marketing,Married,Sales,Manager,Travel_Rarely,73117,16,3,4,80,3,4,4,5,Yes,22,3,22,3,3,17,13,1,9,No,4
E02963,Hunter Molina,Male,41,2/20/2018,Life Sciences,Married,Development,Developer,Travel_Rarely,55330,2,2,1,39,3,1,1,7,No,20,1,13,3,4,9,7,1,7,Yes,3
E02964,Michael Hoang,Male,59,5/4/2017,Life Sciences,Single,Sales,Manager,Non-Travel,190570,2,4,1,79,2,5,3,1,Yes,18,4,33,2,4,33,7,15,12,No,2
E02965,Eloise Sun,Female,59,6/1/2005,Life Sciences,Single,Development,Developer,Travel_Rarely,198745,1,3,4,62,2,1,3,0,Yes,14,4,4,2,1,3,2,1,2,Yes,3
E02966,Gianna Jimenez,Female,54,11/26/2015,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,52901,1,4,3,96,3,1,3,7,No,14,3,7,1,3,3,2,1,2,No,3
E02967,Ava Chan,Female,44,10/12/2022,Marketing,Married,Sales,Sales Executive,Non-Travel,137426,26,4,3,100,3,2,4,0,No,18,1,4,2,3,3,2,2,2,No,3
E02968,Leilani Navarro,Female,55,7/8/2022,Life Sciences,Divorced,Data Science,Data Scientist,Travel_Rarely,117912,19,2,3,36,3,2,1,2,No,16,1,17,2,2,1,0,0,0,No,3
E02969,Lydia Chu,Female,30,10/3/2021,Medical,Divorced,Development,Technical Lead,Travel_Frequently,154475,3,4,2,73,3,3,3,9,No,12,1,9,3,3,2,2,2,2,No,2
E02970,Liam Salazar,Male,44,10/25/2020,Life Sciences,Married,Development,Developer,Travel_Rarely,62184,5,4,3,63,2,1,4,1,No,13,3,2,2,2,2,2,0,2,No,3
E02971,Hailey Henderson,Female,57,8/13/2008,Life Sciences,Married,Development,Developer,Travel_Rarely,51415,2,4,4,84,2,2,1,6,No,13,2,13,3,3,11,9,5,9,No,3
E02972,Austin Espinoza,Male,58,3/17/2006,Medical,Married,Development,Technical Lead,Travel_Rarely,77441,1,2,3,83,2,1,1,2,No,14,1,17,2,2,3,1,0,2,No,3
E02973,Delilah Ng,Female,59,8/20/2008,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,98794,7,4,1,77,4,2,3,4,No,17,4,9,1,3,3,2,0,2,No,4
E02974,Gabriella Han,Female,60,1/22/2000,Medical,Divorced,Development,Developer,Travel_Frequently,77843,10,3,1,61,3,3,3,6,No,11,2,17,5,3,1,0,0,0,Yes,3
E02975,Aria Miller,Female,32,6/7/2019,Technical Degree,Single,Development,Developer,Travel_Frequently,65666,2,4,3,64,3,3,3,0,No,25,4,20,1,3,19,6,11,8,No,4
E02976,Sofia Dixon,Female,41,9/13/2011,Life Sciences,Single,Development,Developer,Travel_Rarely,95598,17,2,4,82,4,2,1,3,Yes,13,3,10,1,3,3,2,0,2,No,3
E02977,Ethan Xiong,Male,39,5/5/2012,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,91144,20,2,4,45,3,2,4,2,No,14,4,10,2,3,3,2,0,2,No,3
E02978,Gabriella Cruz,Female,39,8/13/2020,Life Sciences,Married,Development,Developer,Travel_Rarely,76759,1,3,1,62,3,2,3,0,No,12,4,5,3,3,4,2,1,2,No,3
E02979,Christopher Kang,Male,31,9/7/2016,Medical,Divorced,Development,Developer,Travel_Rarely,118644,2,3,4,56,2,1,1,0,Yes,11,3,10,4,3,9,6,7,8,No,3
E02980,Ariana Pham,Female,32,10/17/2015,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,79773,2,2,1,49,3,5,3,0,No,19,4,22,5,3,21,7,3,9,No,2
E02981,Colton Bui,Male,46,12/20/2018,Life Sciences,Married,Development,Developer,Travel_Rarely,128845,1,3,3,96,3,1,4,1,No,11,2,1,0,2,1,0,0,0,No,3
E02982,Caroline Cortez,Female,64,10/4/2014,Life Sciences,Married,Development,Technical Lead,Travel_Frequently,120704,7,3,2,100,4,1,2,1,No,20,3,5,3,1,5,1,0,3,No,3
